IMG,QSN,TXT,OBJ,COL,CNT,OTH
COCO_train2014_000000262013.jpg,Are the animals in captivity?,0,5,3,1,1
COCO_train2014_000000262145.jpg,Where is this taken?,0,5,1,0,0
COCO_train2014_000000262207.jpg,What color are the seats?,0,4,4,0,0
COCO_train2014_000000262221.jpg,What is the person on the right called?,2,5,1,0,0
COCO_train2014_000000262239.jpg,Which person is in the black hat?,0,5,3,0,0
COCO_train2014_000000026227.jpg,What time is it?,4,3,0,2,0
COCO_train2014_000000262285.jpg,Is there an animal that seems to stick out?,0,5,3,0,0
COCO_train2014_000000262446.jpg,Are there any cars on the street?,1,4,1,0,0
COCO_train2014_000000262463.jpg,Is the man looking up?,0,5,2,0,0
COCO_train2014_000000262477.jpg,What time of day is this?,0,4,2,0,0
COCO_train2014_000000262492.jpg,Is the plane in motion?,0,5,2,0,0
COCO_train2014_000000262495.jpg,What color is the object that the baby is holding?,0,5,5,0,0
COCO_train2014_000000262619.jpg,How many benches are there?,0,4,0,5,0
COCO_train2014_000000026274.jpg,Do you think these people believe in gay marriage?,2,5,1,0,0
COCO_train2014_000000262748.jpg,Does the picture show more than one type of vegetable?,0,5,1,1,0
COCO_train2014_000000263031.jpg,Are they going downhill?,0,5,1,1,2
COCO_train2014_000000263265.jpg,What are these people playing with?,0,5,0,0,0
COCO_train2014_000000263406.jpg,Are they wearing shorts?,0,3,1,0,0
COCO_train2014_000000263467.jpg,How many birds are here?,0,5,0,5,0
COCO_train2014_000000263512.jpg,What is the zebra doing?,1,3,2,0,0
COCO_train2014_000000263764.jpg,Do these people look like they're celebrating?,0,5,2,0,0
COCO_train2014_000000026421.jpg,Do the zebras blend in with their surrounding?,0,5,4,2,0
COCO_train2014_000000264499.jpg,How many people are not wearing hats?,0,5,1,5,0
COCO_train2014_000000264618.jpg,How many mugs are hanging on the wall?,1,4,1,3,0
COCO_train2014_000000264645.jpg,How many people are recording or taking pictures of the man?,1,2,1,5,0
COCO_train2014_000000264709.jpg,What brand of soda is served at this restaurant?,2,5,1,0,0
COCO_train2014_000000264791.jpg,Is the faucet working?,1,5,3,0,1
COCO_train2014_000000026483.jpg,Are they swimming?,1,5,1,0,0
COCO_train2014_000000265051.jpg,Is that a man or woman?,0,5,0,0,0
COCO_train2014_000000265070.jpg,What is the animal in?,1,5,2,0,0
COCO_train2014_000000265100.jpg,How many people are in the picture?,1,4,0,3,0
COCO_train2014_000000265100.jpg,Is the giraffe in the suburbs?,0,5,1,0,1
COCO_train2014_000000265196.jpg,Does this dog look excited?,0,4,1,0,1
COCO_train2014_000000265225.jpg,How many chairs are there?,0,2,1,1,0
COCO_train2014_000000265244.jpg,How many knobs on the dresser?,0,5,0,5,0
COCO_train2014_000000265292.jpg,The bread appears to be what?,0,5,2,0,0
COCO_train2014_000000265451.jpg,Is the picture black and white?,1,3,3,0,0
COCO_train2014_000000265506.jpg,Are they all on their phones?,1,5,1,3,0
COCO_train2014_000000265513.jpg,Is it cold out?,0,5,0,0,1
COCO_train2014_000000265553.jpg,Will someone be pitching the ball to the batter?,0,5,1,0,0
COCO_train2014_000000265586.jpg,How many watches are in the picture?,1,4,1,3,0
COCO_train2014_000000265622.jpg,What does the man have on his head?,0,5,1,0,0
COCO_train2014_000000265748.jpg,Why is the tennis racket look so big?,0,5,0,0,1
COCO_train2014_000000265766.jpg,What is the likely purpose of the pole?,0,4,3,1,0
COCO_train2014_000000026577.jpg,How many people are in the picture?,0,5,0,5,0
COCO_train2014_000000265908.jpg,Do the curtains match the bedspread?,0,5,4,0,0
COCO_train2014_000000265982.jpg,Is this window open?,1,4,2,0,0
COCO_train2014_000000266334.jpg,Is the machine in use?,0,5,2,0,0
COCO_train2014_000000026647.jpg,Is this by a lake?,1,5,1,0,0
COCO_train2014_000000266976.jpg,Where is this kitchen's pantry?,0,5,3,0,0
COCO_train2014_000000266976.jpg,Is this a loft?,0,4,0,0,0
COCO_train2014_000000267216.jpg,"Was this event likely to have been expensive, or inexpensive?",0,4,1,0,1
COCO_train2014_000000267229.jpg,Is the building high?,0,5,2,0,1
COCO_train2014_000000267353.jpg,Where will a person be by going to the right?,4,3,1,0,1
COCO_train2014_000000267402.jpg,Are these people tourists?,0,5,2,0,0
COCO_train2014_000000267443.jpg,How many waves can be seen?,0,5,1,3,0
COCO_train2014_000000267540.jpg,How many colors have the vegetables?,0,5,4,3,0
COCO_train2014_000000267588.jpg,What has been hanged on the wall?,0,5,1,2,0
COCO_train2014_000000267680.jpg,Which way is one way?,2,4,1,1,0
COCO_train2014_000000267815.jpg,Who is holding a camera?,0,5,0,0,0
COCO_train2014_000000268102.jpg,What sport is this cat watching on the television?,2,5,0,0,0
COCO_train2014_000000268122.jpg,Are they skiing?,0,4,1,1,0
COCO_train2014_000000268185.jpg,Is the wood petrified?,0,5,1,0,0
COCO_train2014_000000268260.jpg,Are there leaves on the tree?,0,5,2,0,0
COCO_train2014_000000268313.jpg,Is the person wearing a helmet?,0,5,1,0,0
COCO_train2014_000000268510.jpg,Does someone play video games?,1,5,1,0,0
COCO_train2014_000000268523.jpg,What is the name of the boat?,1,4,1,0,1
COCO_train2014_000000268741.jpg,How many animals in the shot?,0,3,1,4,0
COCO_train2014_000000268777.jpg,What is the red thing?,0,4,4,0,0
COCO_train2014_000000268845.jpg,Are these people part of a team?,0,5,1,0,0
COCO_train2014_000000268993.jpg,What is on the floor?,0,4,4,0,0
COCO_train2014_000000269171.jpg,Where is the tiara?,0,5,2,0,0
COCO_train2014_000000269327.jpg,Is this cake in a box?,1,4,3,0,0
COCO_train2014_000000269434.jpg,Does the furniture look comfortable?,0,5,1,0,1
COCO_train2014_000000269493.jpg,What are the colorful objects on the cake?,0,5,3,0,0
COCO_train2014_000000269580.jpg,How many cars are in the background?,0,5,1,4,0
COCO_train2014_000000269592.jpg,Are stems still on the apples?,0,5,3,0,0
COCO_train2014_000000269903.jpg,Is this a reflection?,0,5,2,0,0
COCO_train2014_000000269921.jpg,How men are in the photo?,1,4,1,2,0
COCO_train2014_000000270025.jpg,How many horses are in this pen?,1,3,0,5,0
COCO_train2014_000000270074.jpg,What is on the pizza?,1,5,2,0,0
COCO_train2014_000000270179.jpg,What do the magnets on the fridge spell out?,1,5,2,1,0
COCO_train2014_000000270184.jpg,What color is the plane in the picture?,0,4,5,0,0
COCO_train2014_000000270193.jpg,What type of train is this?,0,5,0,0,0
COCO_train2014_000000270247.jpg,What breed of dog is this?,1,5,2,0,0
COCO_train2014_000000270333.jpg,How many wheels are in this picture?,1,4,1,4,0
COCO_train2014_000000270431.jpg,What is on the lake?,0,5,1,0,0
COCO_train2014_000000270809.jpg,What color helmet is number 25 wearing?,2,4,4,0,0
COCO_train2014_000000271006.jpg,Is the road clear?,0,5,0,0,0
COCO_train2014_000000271038.jpg,How many people are in the photo?,0,5,0,5,0
COCO_train2014_000000027108.jpg,What is in black  and white?,1,5,3,0,0
COCO_train2014_000000271120.jpg,Is the toilet seat up or down?,0,5,1,0,0
COCO_train2014_000000271435.jpg,Which one has blue sprinkles?,0,3,3,0,1
COCO_train2014_000000271522.jpg,How much does each bear cost?,4,3,0,1,0
COCO_train2014_000000271873.jpg,What animal is the surfboard designed to resemble in shape?,0,5,1,0,0
COCO_train2014_000000271873.jpg,How many rocks are near the beach?,1,4,1,3,0
COCO_train2014_000000271996.jpg,Is the truck towing a trailer?,0,5,0,0,1
COCO_train2014_000000272026.jpg,Are both of the women blonde?,0,5,5,1,1
COCO_train2014_000000272027.jpg,What is this activity called?,0,3,1,0,1
COCO_train2014_000000272228.jpg,Are they drinking coffee?,0,5,2,0,0
COCO_train2014_000000272351.jpg,How many glasses are there?,0,5,1,5,0
COCO_train2014_000000272385.jpg,What color is the countertop?,0,3,3,0,0
COCO_train2014_000000272405.jpg,What time does the clock say?,2,2,1,1,0
COCO_train2014_000000272544.jpg,How many lightbulbs are needed if two are out?,0,4,1,3,0
COCO_train2014_000000272544.jpg,Which way is the wind blowing?,0,5,2,0,0
COCO_train2014_000000272797.jpg,Is the elephant's truck lifted up?,0,5,1,0,1
COCO_train2014_000000272876.jpg,Are there bars on the walls?,0,5,1,0,0
COCO_train2014_000000273204.jpg,Is the guy in the dark blue shirt trying to hard?,0,5,2,0,0
COCO_train2014_000000273358.jpg,Are there two types of business advertised here?,5,4,0,1,0
COCO_train2014_000000273436.jpg,Is this cake professionally made?,0,5,2,0,0
COCO_train2014_000000273548.jpg,How many cows are there?,0,4,0,5,0
COCO_train2014_000000273850.jpg,Does this look like a game or a training session?,0,5,1,0,1
COCO_train2014_000000274012.jpg,Are there fallen leaves?,0,5,0,0,0
COCO_train2014_000000274022.jpg,Where is the bus headed to?,3,5,1,0,0
COCO_train2014_000000274170.jpg,What is in the video?,0,4,1,0,0
COCO_train2014_000000274413.jpg,Is this a modern train?,0,4,1,0,1
COCO_train2014_000000274446.jpg,What is hanging on the rack near the sink?,0,4,0,0,0
COCO_train2014_000000274514.jpg,What kind of shoes is the woman wearing?,0,5,2,0,0
COCO_train2014_000000274684.jpg,Where is the word entrance?,3,2,0,0,0
COCO_train2014_000000274690.jpg,Is he getting ready to ski?,0,3,0,0,0
COCO_train2014_000000275088.jpg,Is there a dishwasher?,1,3,2,0,0
COCO_train2014_000000275180.jpg,What are the kids doing?,0,4,1,0,2
COCO_train2014_000000275242.jpg,What time does the clock say?,4,5,1,0,0
COCO_train2014_000000275276.jpg,Could this be in the wild?,1,4,2,0,0
COCO_train2014_000000275529.jpg,Does this room look ready for a romantic interlude?,0,5,1,0,0
COCO_train2014_000000275544.jpg,Is the person on the motorbike a police officer?,0,5,1,0,0
COCO_train2014_000000275612.jpg,Has this toilet been used?,0,3,2,0,0
COCO_train2014_000000275613.jpg,Is the person in the orange  jacket directing traffic?,0,3,2,0,0
COCO_train2014_000000275723.jpg,Are there any calves in the picture?,0,4,0,3,0
COCO_train2014_000000276125.jpg,Is the bus moving?,0,5,0,0,0
COCO_train2014_000000027616.jpg,How many tires are visible in the picture?,0,4,1,3,0
COCO_train2014_000000276527.jpg,What time is shown on the clock?,3,4,0,4,1
COCO_train2014_000000276542.jpg,What brand are their jackets?,3,4,1,0,0
COCO_train2014_000000276572.jpg,What is the person riding on?,0,5,1,0,0
COCO_train2014_000000276597.jpg,How many people are shown?,1,4,1,2,0
COCO_train2014_000000276626.jpg,What color is the train?,0,4,5,0,0
COCO_train2014_000000276703.jpg,What side of the road do they drive on?,0,3,1,0,1
COCO_train2014_000000276711.jpg,What is behind the couple?,0,5,0,0,1
COCO_train2014_000000276789.jpg,Is the batter right-handed?,0,5,0,0,1
COCO_train2014_000000276794.jpg,Is that a fancy clock?,2,5,1,0,1
COCO_train2014_000000276797.jpg,How many emblems are showing?,2,3,1,4,0
COCO_train2014_000000276845.jpg,Is the lady on a parking lot?,0,5,2,0,0
COCO_train2014_000000276848.jpg,Can you park?,3,4,0,0,1
COCO_train2014_000000276870.jpg,How many people are looking at him?,1,5,0,3,1
COCO_train2014_000000276937.jpg,What is the woman doing?,1,5,1,0,0
COCO_train2014_000000276937.jpg,What is the woman holding in front of her?,0,5,2,0,0
COCO_train2014_000000027710.jpg,What are most of the cows doing?,0,5,0,0,0
COCO_train2014_000000277127.jpg,Which horse has a blue rein?,1,5,3,1,1
COCO_train2014_000000277331.jpg,Is there a person in the truck?,1,5,1,1,0
COCO_train2014_000000027742.jpg,Is this a hotel?,0,5,1,0,1
COCO_train2014_000000277461.jpg,Where is the airplane?,1,4,2,0,0
COCO_train2014_000000277562.jpg,What number is here?,3,4,0,3,0
COCO_train2014_000000277613.jpg,What type of meat is behind the veggies?,0,5,1,0,0
COCO_train2014_000000027764.jpg,Is he going on a sightseeing tour?,0,5,1,1,1
COCO_train2014_000000278204.jpg,How many pillows are there?,0,5,1,5,0
COCO_train2014_000000278238.jpg,What does the person have in their right hand?,0,5,1,0,0
COCO_train2014_000000278240.jpg,What brand is the dog toy?,0,5,1,0,0
COCO_train2014_000000027840.jpg,What time of day is this photograph taken in?,1,4,1,3,0
COCO_train2014_000000278573.jpg,What time is it?,3,1,0,0,0
COCO_train2014_000000278653.jpg,What is the man holding in his hand?,0,5,0,0,0
COCO_train2014_000000278656.jpg,What color is the street?,0,2,4,1,0
COCO_train2014_000000278858.jpg,Is the person in the middle of the street?,0,4,2,1,0
COCO_train2014_000000027890.jpg,Can you see what kind of cargo the trucks are carrying?,0,5,3,0,0
COCO_train2014_000000278989.jpg,How many people in neon vests?,0,5,5,5,0
COCO_train2014_000000279073.jpg,What is the color of the women's hair?,0,5,5,0,0
COCO_train2014_000000279119.jpg,How many cones can you see?,0,4,1,4,0
COCO_train2014_000000279182.jpg,How many fruits are there?,0,5,1,5,0
COCO_train2014_000000279226.jpg,What does the shirt say?,1,4,2,0,0
COCO_train2014_000000279264.jpg,Are the trucks moving quickly?,1,4,1,0,0
COCO_train2014_000000279373.jpg,What color are the bike rims?,0,4,5,1,0
COCO_train2014_000000279647.jpg,What is the woman doing to her dog?,0,5,1,0,1
COCO_train2014_000000279929.jpg,Does the man in the blue shirt have a call waiting during his current call?,0,5,1,0,0
COCO_train2014_000000279939.jpg,What is the white object to the left?,1,4,3,0,0
COCO_train2014_000000279947.jpg,Could two people apply their makeup at the same time?,0,4,1,2,0
COCO_train2014_000000280051.jpg,How many tablecloths have been used?,0,4,1,3,0
COCO_train2014_000000028012.jpg,Is the woman wearing sunglasses?,0,5,2,0,0
COCO_train2014_000000280189.jpg,What does the doll have on?,0,5,1,0,0
COCO_train2014_000000028019.jpg,Why is the stripe down the middle?,0,5,2,0,0
COCO_train2014_000000280228.jpg,How many tools are shown?,1,4,0,4,0
COCO_train2014_000000280338.jpg,Are the bananas freshly picked?,0,4,1,1,0
COCO_train2014_000000280338.jpg,How many baskets are in the photo?,2,5,0,3,1
COCO_train2014_000000280596.jpg,How many people are in the photo?,0,4,0,5,0
COCO_train2014_000000280643.jpg,Why is the truck next to the plane?,1,5,1,0,0
COCO_train2014_000000280731.jpg,What is the name on the top of the tall building?,0,4,2,0,0
COCO_train2014_000000280731.jpg,How many windows are on the buildings?,0,5,0,5,0
COCO_train2014_000000280814.jpg,What room is in the back?,0,5,1,0,0
COCO_train2014_000000280879.jpg,What is the color of the weeds and grass?,0,5,5,0,0
COCO_train2014_000000280898.jpg,Is the bus in motion?,0,5,0,0,0
COCO_train2014_000000280942.jpg,Are the waves big?,0,5,1,0,0
COCO_train2014_000000280990.jpg,What color is his racquet?,0,5,5,0,0
COCO_train2014_000000028116.jpg,What color are the horses?,0,3,3,1,0
COCO_train2014_000000281196.jpg,What number is on the front of this bike?,4,4,0,3,0
COCO_train2014_000000281210.jpg,What time does this clock have?,4,3,0,4,0
COCO_train2014_000000281267.jpg,What color are the spots on the giraffe?,0,5,5,0,0
COCO_train2014_000000281495.jpg,What is the gender of the person in the white jacket?,0,5,0,0,0
COCO_train2014_000000281595.jpg,Do the horses have red ears?,0,5,4,0,0
COCO_train2014_000000281615.jpg,What country does this animal symbolize?,1,5,0,0,0
COCO_train2014_000000281617.jpg,What are those two things?,0,5,1,1,0
COCO_train2014_000000281713.jpg,Is there likely a shower in the same area with the toilet and sink?,0,5,1,0,2
COCO_train2014_000000281772.jpg,Does the man have on a helmet?,0,5,1,0,0
COCO_train2014_000000281888.jpg,Is it night?,0,4,3,0,0
COCO_train2014_000000282137.jpg,Is the window new?,1,4,2,0,0
COCO_train2014_000000282221.jpg,Is there a mirror on the door?,0,4,2,0,0
COCO_train2014_000000028230.jpg,What is the red thing called?,0,5,3,0,0
COCO_train2014_000000028230.jpg,Is this a stripper?,0,5,0,0,0
COCO_train2014_000000282310.jpg,What team is playing?,0,4,2,1,0
COCO_train2014_000000282431.jpg,Does the truck have a bra on?,0,5,2,0,0
COCO_train2014_000000282444.jpg,This guy's job is most likely what?,0,5,1,0,0
COCO_train2014_000000282514.jpg,"Was this picture taken in the city, or a town?",1,5,0,0,0
COCO_train2014_000000282523.jpg,What time does the clock say?,3,4,0,2,1
COCO_train2014_000000282552.jpg,Do you own the item featured in the sign?,2,5,3,0,0
COCO_train2014_000000282733.jpg,Is the dog looking at the woman?,0,5,0,0,1
COCO_train2014_000000282894.jpg,Is there water in the vase?,0,5,2,0,1
COCO_train2014_000000282894.jpg,What  does the flowers match?,0,5,3,0,0
COCO_train2014_000000282987.jpg,How many animals are standing in the forest?,0,5,1,4,0
COCO_train2014_000000028318.jpg,Are any of the players touching each other?,1,4,1,1,0
COCO_train2014_000000028336.jpg,What type of bike is in the photo?,0,5,0,0,0
COCO_train2014_000000283388.jpg,Which platforms are the trains near?,1,5,0,2,0
COCO_train2014_000000028373.jpg,What kind of toy is this?,0,4,3,0,0
COCO_train2014_000000283734.jpg,What is the dog doing?,0,5,0,0,0
COCO_train2014_000000283809.jpg,How many are silver?,1,3,2,4,0
COCO_train2014_000000028385.jpg,What time does the clock on the right say it is?,4,4,1,0,1
COCO_train2014_000000284324.jpg,Are there mountains in the background?,0,5,0,0,0
COCO_train2014_000000284510.jpg,Has this car been deliberately doused with water?,0,5,1,0,0
COCO_train2014_000000284529.jpg,How many plates can you see?,1,5,1,5,0
COCO_train2014_000000284639.jpg,Where are there a ton of cd's?,1,5,1,0,0
COCO_train2014_000000284686.jpg,What time does the clock on the tower read?,3,4,1,2,0
COCO_train2014_000000284703.jpg,Is the man smiling?,0,5,1,0,0
COCO_train2014_000000284814.jpg,Are these all HEAD skis?,2,4,1,1,1
COCO_train2014_000000284863.jpg,What is the woman doing?,1,5,1,0,1
COCO_train2014_000000284886.jpg,Is this man riding with his dog?,0,4,0,0,0
COCO_train2014_000000284950.jpg,Is this the south?,0,5,1,0,0
COCO_train2014_000000284979.jpg,Is the time on the clock 3:46?,4,5,1,1,0
COCO_train2014_000000285037.jpg,What is around the bird?,0,5,2,0,0
COCO_train2014_000000285041.jpg,What is this person doing?,0,5,3,0,0
COCO_train2014_000000285042.jpg,Do you see people standing in the train?,0,5,1,0,0
COCO_train2014_000000285131.jpg,Is it ok for vehicles to make a left turn?,0,5,1,0,0
COCO_train2014_000000028517.jpg,How many glasses are there?,1,4,1,3,0
COCO_train2014_000000285220.jpg,Was that a full swing?,0,5,0,0,0
COCO_train2014_000000285353.jpg,What color are the flowers in the background?,0,4,5,0,0
COCO_train2014_000000285397.jpg,Are they all the same color?,0,4,4,0,0
COCO_train2014_000000285499.jpg,Has the picture been recently taken?,0,5,1,0,1
COCO_train2014_000000285600.jpg,How many leaves are on the trees in the background?,1,4,0,5,0
COCO_train2014_000000285600.jpg,Is this man in the sky?,0,5,1,0,1
COCO_train2014_000000285600.jpg,What does the skateboarder wear on his face?,0,5,1,0,0
COCO_train2014_000000028560.jpg,How many vehicles are parked here?,1,4,0,4,0
COCO_train2014_000000285629.jpg,How many trees are in the image?,1,4,0,5,0
COCO_train2014_000000286016.jpg,How many females in the group?,0,1,1,0,0
COCO_train2014_000000286051.jpg,What type of train are the people sitting on?,0,5,1,0,0
COCO_train2014_000000286521.jpg,How many animals is in this painting?,0,3,1,3,0
COCO_train2014_000000286550.jpg,What does the cup say?,3,5,1,0,0
COCO_train2014_000000286619.jpg,Are these people tourists?,1,4,1,0,2
COCO_train2014_000000286645.jpg,How many people are watching the game?,0,3,0,3,0
COCO_train2014_000000286700.jpg,How many bricks are there?,3,3,0,3,0
COCO_train2014_000000028674.jpg,Does he have an injury?,1,5,0,0,1
COCO_train2014_000000028674.jpg,What color is the laptop?,0,3,5,0,0
COCO_train2014_000000286899.jpg,Can you swim here?,1,4,1,0,0
COCO_train2014_000000028690.jpg,DO the zebras stripes make your eyes blur?,0,5,2,0,0
COCO_train2014_000000286998.jpg,Is it day time?,0,4,4,0,0
COCO_train2014_000000287221.jpg,What is the color of the dog?,0,5,4,0,0
COCO_train2014_000000287223.jpg,What is lying on the ground behind the bike?,0,4,2,0,0
COCO_train2014_000000287299.jpg,What kind of vehicles are shown?,0,4,3,0,0
COCO_train2014_000000287575.jpg,What type of flower is in the vases?,0,5,3,0,0
COCO_train2014_000000287842.jpg,What kind of building is this?,0,4,1,0,0
COCO_train2014_000000287870.jpg,Is the woman a waitress?,0,5,2,0,0
COCO_train2014_000000287886.jpg,What is the theme of the bedspread?,0,5,3,0,0
COCO_train2014_000000287962.jpg,What is the man in black shirt doing?,0,4,2,0,0
COCO_train2014_000000287988.jpg,Is there rice on the plate?,0,5,0,0,0
COCO_train2014_000000288014.jpg,Why is there an orange cone to the side of the skateboarder?,0,3,3,0,1
COCO_train2014_000000028802.jpg,How many light bulbs are on in the picture?,0,3,2,3,0
COCO_train2014_000000288223.jpg,How many feet has this person jumped in the air?,1,4,0,3,2
COCO_train2014_000000288262.jpg,Does this road have one or two directions of traffic?,1,4,0,2,1
COCO_train2014_000000288283.jpg,How many people are in attendance?,0,5,0,4,0
COCO_train2014_000000288440.jpg,Is the player on deck?,1,5,1,0,0
COCO_train2014_000000288906.jpg,Do you like the centerpiece in this picture?,0,5,1,0,0
COCO_train2014_000000289071.jpg,Are these signs confusing?,3,4,1,1,0
COCO_train2014_000000289204.jpg,Is this a nice neighborhood?,0,4,1,0,1
COCO_train2014_000000289682.jpg,At what position are the skiers on the mountain?,0,5,1,0,0
COCO_train2014_000000290106.jpg,Are there any cars on the street?,0,5,1,2,0
COCO_train2014_000000290224.jpg,What season is this?,0,4,2,0,1
COCO_train2014_000000290305.jpg,Is the person windsurfing?,0,5,2,0,0
COCO_train2014_000000290428.jpg,Is he wearing a hoodie?,1,5,1,0,1
COCO_train2014_000000290489.jpg,How many signs are there?,1,5,0,3,0
COCO_train2014_000000290774.jpg,What room is this in?,0,5,0,0,0
COCO_train2014_000000291280.jpg,What brand is the motorcycle?,3,4,0,0,0
COCO_train2014_000000029146.jpg,What sport is this child playing?,1,5,0,0,0
COCO_train2014_000000291475.jpg,How many people are in this scene?,1,3,1,3,0
COCO_train2014_000000291475.jpg,What are the stuff animals sitting on?,0,5,2,0,0
COCO_train2014_000000291493.jpg,Why are there little sticks on top of the sandwiches?,1,5,1,0,0
COCO_train2014_000000291780.jpg,How many people are taking pictures?,0,3,1,3,0
COCO_train2014_000000291827.jpg,What is on the man's hands?,0,5,1,0,0
COCO_train2014_000000291911.jpg,What do we call this area of docked boats?,1,5,0,0,0
COCO_train2014_000000291980.jpg,How many birds are on the ground?,2,3,0,4,0
COCO_train2014_000000292112.jpg,Is there a woman in this picture?,0,5,0,0,0
COCO_train2014_000000292136.jpg,Is the bus going downtown?,1,4,2,0,0
COCO_train2014_000000029226.jpg,What is the grate in the floor?,0,5,1,0,0
COCO_train2014_000000292351.jpg,How many people are in the picture?,1,4,0,4,0
COCO_train2014_000000292432.jpg,What number is on the platform on the left?,4,1,0,0,0
COCO_train2014_000000292549.jpg,What is the little girl wearing?,0,5,1,0,0
COCO_train2014_000000292579.jpg,What material does this table appear to be made from?,0,5,2,0,1
COCO_train2014_000000292730.jpg,Are they a couple?,0,5,0,0,0
COCO_train2014_000000292734.jpg,What time does the clock say?,1,4,2,3,1
COCO_train2014_000000292907.jpg,Could the time be 3:58?,2,4,1,0,0
COCO_train2014_000000293070.jpg,What is the baby eating?,0,5,1,0,0
COCO_train2014_000000293165.jpg,How many bottles are there?,1,4,1,4,0
COCO_train2014_000000029320.jpg,What is the woman about to do?,0,5,2,0,0
COCO_train2014_000000293215.jpg,Is he wearing a black hat?,0,5,5,0,0
COCO_train2014_000000293252.jpg,Do the bushes on each side of the bench match?,0,4,1,0,0
COCO_train2014_000000293308.jpg,Was the photographer another motorcyclist?,0,5,1,0,1
COCO_train2014_000000293379.jpg,Are the ram moving quickly?,0,4,0,0,1
COCO_train2014_000000029342.jpg,What is in the jar on the counter?,0,5,1,0,0
COCO_train2014_000000293489.jpg,What is in  the bowl?,0,5,3,0,0
COCO_train2014_000000293899.jpg,What time of the year was this picture taken?,0,4,2,0,0
COCO_train2014_000000293944.jpg,Are there flowers on the bed?,0,5,1,0,0
COCO_train2014_000000293986.jpg,What is the woman eating?,0,5,2,0,0
COCO_train2014_000000294330.jpg,Is the room neat?,1,4,0,0,1
COCO_train2014_000000029438.jpg,Is the woman dead or alive?,0,5,0,0,1
COCO_train2014_000000294491.jpg,What kind of building is on the left?,0,5,2,0,0
COCO_train2014_000000294550.jpg,Where are these people playing?,0,5,1,0,0
COCO_train2014_000000294652.jpg,How many people are sitting?,0,4,0,4,0
COCO_train2014_000000294900.jpg,Is it day time?,0,4,3,0,0
COCO_train2014_000000294933.jpg,How many girls are there?,0,5,1,5,0
COCO_train2014_000000294990.jpg,Is this a dorm room?,0,5,1,0,0
COCO_train2014_000000295122.jpg,What color are the walls?,0,4,5,0,0
COCO_train2014_000000295286.jpg,What type of flowers are in the vase?,0,5,2,0,0
COCO_train2014_000000295321.jpg,How many people are on the boat?,0,3,1,3,0
COCO_train2014_000000295480.jpg,What are the initials on the blue and white plane?,4,5,1,0,0
COCO_train2014_000000295642.jpg,How many sets of tracks?,0,4,0,4,0
COCO_train2014_000000295646.jpg,What gender is the surfer?,0,5,1,0,1
COCO_train2014_000000295831.jpg,Is the cat going to fall inside the toilet?,0,5,1,0,0
COCO_train2014_000000295850.jpg,Is this a salad?,0,5,3,0,0
COCO_train2014_000000029586.jpg,What time is it?,3,5,0,3,0
COCO_train2014_000000295931.jpg,What is the woman doing?,0,5,1,0,1
COCO_train2014_000000295961.jpg,Is that a man or a woman?,0,4,1,1,0
COCO_train2014_000000296009.jpg,How many identical pots are there?,1,5,2,3,0
COCO_train2014_000000296135.jpg,How many clusters of people are seen?,1,5,0,4,0
COCO_train2014_000000296211.jpg,Is it midday?,0,4,2,0,0
COCO_train2014_000000029626.jpg,Are there people looking at the elephant?,0,5,0,0,0
COCO_train2014_000000296281.jpg,Is this a healthy lunch?,0,5,2,0,0
COCO_train2014_000000296322.jpg,What color are the grapes?,1,4,3,0,0
COCO_train2014_000000296581.jpg,Is this a kitchen scene?,0,5,1,0,0
COCO_train2014_000000296631.jpg,What is the person cutting?,0,5,1,1,0
COCO_train2014_000000296809.jpg,Is the toilet being installed?,0,5,1,0,0
COCO_train2014_000000296851.jpg,Is it spring?,0,3,1,0,1
COCO_train2014_000000296851.jpg,Are all of the boats parked?,0,5,0,1,1
COCO_train2014_000000296884.jpg,What color are the cows?,0,4,5,0,0
COCO_train2014_000000296913.jpg,Are these felines infants?,1,5,1,0,0
COCO_train2014_000000297019.jpg,Is there a dog blocking the kids?,0,5,0,0,1
COCO_train2014_000000297058.jpg,What type of signs are these?,4,5,0,0,0
COCO_train2014_000000029712.jpg,What color are the tags in the babies ears?,0,2,5,0,0
COCO_train2014_000000297138.jpg,What is the majority of animal shown in the picture?,1,4,2,2,0
COCO_train2014_000000297258.jpg,How many wheels are on the plane?,1,5,1,1,0
COCO_train2014_000000029730.jpg,Does this skier look happy?,1,4,0,1,0
COCO_train2014_000000297308.jpg,What is the name of the sport these people are playing?,0,5,1,0,0
COCO_train2014_000000297387.jpg,Is this a lake?,0,5,2,0,0
COCO_train2014_000000297387.jpg,Are there any water skiers in the picture?,0,5,2,0,0
COCO_train2014_000000297585.jpg,Is this a tour bus?,1,5,0,1,0
COCO_train2014_000000297622.jpg,Is the woman wearing pants?,0,5,0,0,0
COCO_train2014_000000297632.jpg,What is the person holding in their hand?,2,5,2,0,0
COCO_train2014_000000297645.jpg,Who is wearing a hat?,0,4,1,3,0
COCO_train2014_000000297665.jpg,What type of food is on the plate?,1,5,0,0,0
COCO_train2014_000000297684.jpg,Are these circus horses?,0,4,3,1,0
COCO_train2014_000000297770.jpg,What is the purpose of the building with the tall spire?,0,5,1,0,0
COCO_train2014_000000029801.jpg,What is in the bowl in front of the man?,1,5,1,0,0
COCO_train2014_000000029813.jpg,Is the BBW eating a doughnut?,0,5,1,0,0
